"MonitoringLocationIdentifier","OrganizationIdentifier.x","MonitoringLocationName","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","OrganizationIdentifier.y","ActivityStartDate","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasure.MeasureUnitCode","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","TotalN","Year","Month","Date"
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","2006-10-27","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.71,"mg/l","",NA,"",0.71,2006,10,2006-10-27
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","1990-06-12","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",3.1,"mg/l NO3",0.350145,1990,6,1990-06-12
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","2008-06-27","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.69,"mg/l","",NA,"",0.69,2008,6,2008-06-27
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","1989-10-12","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",5.3,"mg/l NO3","",NA,"",1.19727,1989,10,1989-10-12
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","2014-08-05","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",6.7,"mg/l","",NA,"",6.7,2014,8,2014-08-05
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","2014-10-22","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1.2,"mg/l",0.6,2014,10,2014-10-22
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","2009-10-09","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1.7,"mg/l",0.85,2009,10,2009-10-09
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","2013-06-12","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.9,"mg/l","",NA,"",1.9,2013,6,2013-06-12
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","2011-06-24","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1.1,"mg/l",0.55,2011,6,2011-06-24
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","2013-04-17","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.48,"mg/l",0.24,2013,4,2013-04-17
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","2014-04-29","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.52,"mg/l",0.26,2014,4,2014-04-29
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","2017-08-03","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.81,"mg/l",0.405,2017,8,2017-08-03
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","2007-06-01","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1.7,"mg/l",0.85,2007,6,2007-06-01
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","2008-06-27","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.67,"mg/l",0.335,2008,6,2008-06-27
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","1999-10-28","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.77,"mg/l",0.385,1999,10,1999-10-28
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","2010-04-16","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.44,"mg/l","",NA,"",0.44,2010,4,2010-04-16
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","1995-10-12","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.95,"mg/l",0.475,1995,10,1995-10-12
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","2010-06-04","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",2.1,"mg/l",1.05,2010,6,2010-06-04
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","2013-10-18","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.57,"mg/l","",NA,"",0.57,2013,10,2013-10-18
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","2015-06-03","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.58,"mg/l",0.29,2015,6,2015-06-03
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","2009-04-17","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.99,"mg/l","",NA,"",0.99,2009,4,2009-04-17
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","2013-06-12","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.83,"mg/l","",NA,"",0.83,2013,6,2013-06-12
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","2016-10-17","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.84,"mg/l","",NA,"",0.84,2016,10,2016-10-17
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","1994-09-23","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.75,"mg/l",0.375,1994,9,1994-09-23
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","2008-04-11","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.97,"mg/l",0.485,2008,4,2008-04-11
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","2003-06-27","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1.2,"mg/l",0.6,2003,6,2003-06-27
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","1998-04-24","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.41,"mg/l",0.205,1998,4,1998-04-24
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","2013-08-14","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",5.9,"mg/l","",NA,"",5.9,2013,8,2013-08-14
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","2008-08-01","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",3,"mg/l",1.5,2008,8,2008-08-01
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","1994-11-10","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.75,"mg/l",0.375,1994,11,1994-11-10
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","1989-08-23","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.8,"mg/l",0.4,1989,8,1989-08-23
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","2015-06-03","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",2,"mg/l","",NA,"",2,2015,6,2015-06-03
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","1997-08-27","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.77,"mg/l",0.385,1997,8,1997-08-27
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","2005-04-15","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.54,"mg/l","",NA,"",0.54,2005,4,2005-04-15
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","1993-06-03","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.35,"mg/l",0.175,1993,6,1993-06-03
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","2009-06-29","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",3.7,"mg/l",1.85,2009,6,2009-06-29
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","1989-09-13","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.7,"mg/l",0.35,1989,9,1989-09-13
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","2008-04-11","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.52,"mg/l","",NA,"",0.52,2008,4,2008-04-11
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","2016-08-16","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.74,"mg/l",0.37,2016,8,2016-08-16
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","1989-08-23","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",3.5,"mg/l NO3",0.395325,1989,8,1989-08-23
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","1990-06-12","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.7,"mg/l",0.35,1990,6,1990-06-12
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","2004-06-25","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.84,"mg/l",0.42,2004,6,2004-06-25
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","1999-10-28","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.47,"mg/l","",NA,"",0.47,1999,10,1999-10-28
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","2007-10-05","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",9.8,"mg/l",4.9,2007,10,2007-10-05
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","1996-07-08","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.95,"mg/l",0.475,1996,7,1996-07-08
"USGS-0209749990","USGS-NC","UNIVERSITY LAKE AT INTAKES NR CHAPEL HILL, NC",30,"sq mi",35.8969444,-79.0922222,"USGS-NC","2011-08-19","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.97,"mg/l",0.485,2011,8,2011-08-19
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","2015-02-11","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.3,"mg/l","",NA,"",1.3,2015,2,2015-02-11
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","2013-12-05","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.89,"mg/l","",NA,"",0.89,2013,12,2013-12-05
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","2017-02-23","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.97,"mg/l","",NA,"",0.97,2017,2,2017-02-23
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","2002-09-06","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.8,"mg/l","",NA,"",1.8,2002,9,2002-09-06
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","2009-04-20","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.99,"mg/l",0.495,2009,4,2009-04-20
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","2015-08-12","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.4,"mg/l","",NA,"",1.4,2015,8,2015-08-12
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","1995-08-01","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.61,"mg/l","",NA,"",0.61,1995,8,1995-08-01
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","2008-06-19","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.94,"mg/l",0.47,2008,6,2008-06-19
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","2005-06-24","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1.3,"mg/l",0.65,2005,6,2005-06-24
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","2007-04-19","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.79,"mg/l","",NA,"",0.79,2007,4,2007-04-19
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","2003-06-23","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1,"mg/l",0.5,2003,6,2003-06-23
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","2003-08-26","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1.1,"mg/l",0.55,2003,8,2003-08-26
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","1994-09-15","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.85,"mg/l",0.425,1994,9,1994-09-15
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","2016-12-22","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.82,"mg/l","",NA,"",0.82,2016,12,2016-12-22
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","2010-02-17","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1,"mg/l","",NA,"",1,2010,2,2010-02-17
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","2010-08-17","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.97,"mg/l",0.485,2010,8,2010-08-17
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","2017-04-11","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.87,"mg/l",0.435,2017,4,2017-04-11
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","2001-06-20","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.2,"mg/l","",NA,"",1.2,2001,6,2001-06-20
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","1992-10-27","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.35,"mg/l",0.175,1992,10,1992-10-27
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","2014-12-09","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.84,"mg/l","",NA,"",0.84,2014,12,2014-12-09
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","2011-08-12","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1.4,"mg/l",0.7,2011,8,2011-08-12
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","2009-04-20","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1,"mg/l",0.5,2009,4,2009-04-20
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","2007-06-28","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.2,"mg/l","",NA,"",1.2,2007,6,2007-06-28
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","2013-08-07","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.88,"mg/l",0.44,2013,8,2013-08-07
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","2009-12-17","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.1,"mg/l","",NA,"",1.1,2009,12,2009-12-17
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","2008-12-15","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.93,"mg/l","",NA,"",0.93,2008,12,2008-12-15
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","2015-12-01","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.97,"mg/l","",NA,"",0.97,2015,12,2015-12-01
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","1999-10-19","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.72,"mg/l","",NA,"",0.72,1999,10,1999-10-19
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","2009-02-10","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1,"mg/l","",NA,"",1,2009,2,2009-02-10
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","2004-10-19","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.1,"mg/l","",NA,"",1.1,2004,10,2004-10-19
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","2000-09-22","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.89,"mg/l",0.445,2000,9,2000-09-22
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","2007-06-28","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1.3,"mg/l","",NA,"",1.3,2007,6,2007-06-28
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","2016-04-19","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",0.74,"mg/l",0.37,2016,4,2016-04-19
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","2010-04-13","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",1,"mg/l","",NA,"",1,2010,4,2010-04-13
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","2016-02-01","","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",0.98,"mg/l","",NA,"",0.98,2016,2,2016-02-01
"USGS-0209768310","USGS-NC","JORDAN LAKE AT BUOY 12 AT FARRINGTON, NC",NA,"",35.7988889,-79.0058333,"USGS-NC","2005-06-24","Not Detected","Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)","Total",NA,"","Historical Lower Reporting Limit",1,"mg/l",0.5,2005,6,2005-06-24
